run_id:  1004

  1000 atoms
  1 atom types
  0.0   27.664  xlo xhi
  0.0   27.664  ylo yhi
  0.0   27.664  zlo zhi

Masses

1  28.0855

 Atoms

    1      1       0.01641179       18.82958048        6.74536028
    2      1      14.90978458       18.48750106       19.59000608
    3      1      19.62793445       15.46426905       16.04842262
    4      1      17.43934972        8.23629859       17.06075820
    5      1      12.87225391       12.81921130       13.30080134
    6      1       8.62843694       16.91893445        0.67170279
    7      1      14.00421768       24.24953284       27.03496938
    8      1      24.66371552       23.01739365       12.62174053
    9      1       0.43991378       25.89796375        5.87570684
   10      1      26.70663213       27.37312088       27.35652352
   11      1      26.35504611       23.83790501       26.48869795
   12      1      24.52170826       12.93528220       12.66959822
   13      1      11.96210418       16.24452646       11.52448799
   14      1       7.55018072        2.57428757       23.65845284
   15      1      22.23873150       12.19633110       22.68406229
   16      1      16.02857899       21.60692895        8.13068938
   17      1      22.63115113       17.39797496        5.26813101
   18      1       5.71111363        9.40314661       26.25754996
   19      1      25.11658330       10.34793862        5.08728012
   20      1       8.69762585       13.35989903        1.10594845
   21      1      25.51754109       18.09430330        1.83204699
   22      1       3.49683549       24.72729714        7.51680488
   23      1       4.89695456        2.37411535       18.06646677
   24      1      10.41426128       14.23686334       23.38796208
   25      1       0.60264807       14.62250830       19.22648815
   26      1      27.35203821        9.32806694       21.28062884
   27      1      12.88875017       18.27952687        3.53963059
   28      1      22.20905060       19.09860631        9.37715191
   29      1      17.63758936        3.04230282       15.44145089
   30      1      27.13330513       22.37161930        5.55355481
   31      1       4.76675074       21.83844388       14.16807568
   32      1      16.86746581       18.71701008       22.83017173
   33      1      17.04040807        3.10016877        3.51845765
   34      1       9.71503536       16.63009847       12.25962621
   35      1       8.23268253        6.08860222       12.49528787
   36      1      15.66208872       27.27136684        3.70849181
   37      1      10.42142759        6.51893208       20.03898338
   38      1       6.96243325       26.79938246       22.98123222
   39      1      21.79777238        2.77987646       18.16307277
   40      1      10.58438643        0.57178837        1.39008908
   41      1      10.78364477        6.88785973       27.29003782
   42      1      10.59989224       25.41317431        8.87919192
   43      1       4.38298390        0.75869707       11.42890536
   44      1       8.94177562       18.71114568       23.00642739
   45      1       1.43495712       13.11057706       26.35965927
   46      1      23.82640462       10.85056397       19.56417870
   47      1      14.72849689        7.64351752       14.08075307
   48      1       6.34995960        4.99455819       25.59855760
   49      1      14.95351969       20.46214076       25.68429242
   50      1       9.93533115        4.90511896        8.90970190
   51      1       1.28379566       18.48545611        1.06296485
   52      1       7.27738995        2.48811243        1.16209671
   53      1      24.58054607       19.93136673       22.72397800
   54      1       0.04947097       21.68523298       13.36553476
   55      1       6.84692251       21.93467247       11.05912323
   56      1       4.69373086       24.54254884       19.51166251
   57      1       1.75246050       18.79689739        3.33317133
   58      1       5.75468959       11.77022322        9.32915022
   59      1      27.54362495       11.59950249        7.34306086
   60      1      23.30660886        4.50790551        0.71228314
   61      1       2.29476795        3.10762295       15.23842924
   62      1      18.81172200        0.65774086       23.49678479
   63      1       8.08543899       11.68121900        9.26835276
   64      1       5.37585591       27.65615773       17.41883356
   65      1      20.59681455       21.71637714       21.60586378
   66      1       7.10060105        5.04831063        3.57199118
   67      1      15.96243628       13.12405609       15.88259809
   68      1      24.45472149        7.03635112       23.59130631
   69      1       0.28293014       12.15613466       24.58343916
   70      1       7.11314787        2.99251314       18.45236092
   71      1      10.42092035       17.37611972       14.57408319
   72      1      13.75976713        9.51408337       17.23197810
   73      1      13.31166903       21.16241801        1.42148303
   74      1      24.59903131        3.45726342       15.31146225
   75      1      26.29521659        1.85528224       15.89292324
   76      1       2.57844847       10.58229016       10.45976393
   77      1       2.53013972       23.66418813       11.20081434
   78      1       7.62753321       19.96055500       12.17892896
   79      1       3.76354968       16.86635671        7.82376197
   80      1      23.87122151       26.55298655       16.80126283
   81      1       7.03269265        7.52053514        9.03423307
   82      1      18.84336639        3.87946568       21.39850912
   83      1      11.06923426       18.94840207       26.07690141
   84      1      14.62354664       27.43643768        5.93626923
   85      1       0.84932706       21.93228830       18.51810190
   86      1       5.53971590       18.23210867        2.70427529
   87      1      26.94173183       25.08686528       19.93671410
   88      1       9.50259295       15.03524105        8.04277876
   89      1      25.20656461        3.88064422       24.71755607
   90      1      24.46469985        5.72148069       16.12898522
   91      1      11.72462156        4.52074858        2.25641552
   92      1       0.15508893       13.40183293       15.29960332
   93      1      20.28109888       27.19112288       16.13043815
   94      1      16.17718916       10.11291414       20.27561665
   95      1      21.97997590       14.44524769       23.25821200
   96      1      17.85042180       20.74666203       23.69782426
   97      1      10.13759317       19.77576943       19.70037047
   98      1      13.04778230        9.58517771       11.26330648
   99      1      25.50730849       10.24585719       15.20284289
  100      1      27.63677141        6.31556886       26.29280697
  101      1      22.66931344       11.42572059        7.95472189
  102      1      14.84942758       25.21327766       23.49068503
  103      1       9.08320805       14.78067488       16.85555131
  104      1      18.81981846       22.86209071        5.08559610
  105      1      17.82568881       26.52976055        4.15856214
  106      1       2.35019788       24.43220386        5.53605011
  107      1       9.69515630        9.98762212       17.99896188
  108      1      10.00705032        4.96446870       21.79999122
  109      1      24.23753455        1.74434482        2.99660608
  110      1      16.10677346       24.60052300        0.25648962
  111      1      13.94672764       13.53185719       19.41431697
  112      1       1.74211872       15.70854210        7.48824913
  113      1      11.03579244        6.86835590       16.58607185
  114      1      12.61421083        7.62002210        0.82194877
  115      1      23.55874867       24.31791601        9.74910432
  116      1      17.02158052       14.54457175        5.22352752
  117      1      19.68920564        4.81718995       26.03655909
  118      1       8.53984794        2.34766131       14.70988915
  119      1      18.91016272       19.05668174       13.04593772
  120      1       8.78527373        2.08894743       17.04748615
  121      1      11.81384696        5.39021278       14.97021551
  122      1      18.03861256       15.05302665       27.20723317
  123      1      26.94728784       14.18808498        4.70372308
  124      1       5.83793717       19.27739382       16.46668171
  125      1      14.43718296        6.50495023       21.00190337
  126      1       2.72112563       12.26486259       20.97651499
  127      1      20.70729486        6.54742323        4.46221979
  128      1      11.16756753       13.93326935       16.26338263
  129      1      20.83057700       16.59679440        6.57917124
  130      1      15.14834605       22.07464857       21.15527859
  131      1       5.10550556       11.02170477        7.05153924
  132      1      14.84070961       17.26297484        6.20695846
  133      1      25.10844588       25.17925301       15.37508917
  134      1      17.13542964       22.64758776       22.43842606
  135      1       5.36125999       23.36101104        7.56623263
  136      1       6.16170870       21.18275312        0.23575629
  137      1       9.55589610        1.99335284        4.89473007
  138      1       2.73506300       19.88322188       27.52737039
  139      1       6.13954126       15.07253553       11.19630925
  140      1      12.87622360       15.93860892        3.70478158
  141      1       9.69731716       24.33952062       25.82124647
  142      1      26.66315983        0.68084263       13.77661039
  143      1       9.18674621        9.66160184       25.53262432
  144      1       3.98694301        8.97900493        6.81995030
  145      1      16.91939376       23.62333652       11.15378293
  146      1      21.50005133        8.34053244        1.12704351
  147      1       1.70265912       22.02283601        5.63143149
  148      1      11.45968574       27.02629004       10.34237432
  149      1      13.63669376        1.90532555       12.01810531
  150      1       7.65157252        1.10031852        7.84406992
  151      1       0.46231016       12.13567443        0.54215946
  152      1       0.25124994        9.14938119        2.33988841
  153      1      15.43682134       20.63626597        4.77515899
  154      1       7.93784810       25.61867996        3.62133478
  155      1      14.10700650       14.30787493       23.32727397
  156      1      25.30106707       17.71181911       19.25268833
  157      1       1.94684021       24.56447265        1.65829325
  158      1       8.70198346        8.32732335        5.42848567
  159      1       0.87189658       14.45721275       12.05190239
  160      1       2.25103770        6.85329044       26.44162748
  161      1       4.29575661       20.60275425       17.87547273
  162      1       5.55413068       16.32528991       18.46753947
  163      1       4.96214113        1.16409119       13.72209179
  164      1      27.48527559        7.30238721       14.18345671
  165      1      12.78381922       15.13704409        9.56754814
  166      1      19.47081082       23.60287442       26.84724974
  167      1       5.76059078       15.35423660       14.85696675
  168      1      11.14161878       18.63451348       17.90241949
  169      1      14.67271854       18.29607604        9.92079006
  170      1      27.14191992        7.06857526        2.89075549
  171      1      11.11183770       24.38755449        2.13459263
  172      1      20.62994623       15.35066895       12.08966919
  173      1       7.28415532       18.07155044        9.23987790
  174      1       1.82240012       14.38152549       21.43670181
  175      1      15.66674199        9.51599303        5.93387153
  176      1       2.06009509       21.07868060        3.48883850
  177      1      18.02858655       13.53120172        8.51497701
  178      1      25.79340625       23.33777148       22.63798566
  179      1      11.52021216       18.21614976        7.95485296
  180      1      25.45326168       18.04186639        4.10627524
  181      1       8.22570017       25.29630216       18.93265727
  182      1      22.81709909       20.96106797       18.79743136
  183      1      15.33403027       21.83069802        2.79941963
  184      1      21.34228755       26.95890763        3.18676218
  185      1      25.14885080        1.55507256       19.63116483
  186      1      22.10976118        8.02270545        5.99959504
  187      1       0.98209798       23.22327795       26.13743659
  188      1      12.66827196       18.40964523       22.44047553
  189      1      17.45594977       22.62552616       27.46890402
  190      1      14.96885468        5.69650620        5.53196482
  191      1      14.20590974       25.67229996       12.46111922
  192      1      11.82302615        3.43027116       21.76122215
  193      1      25.76466929       25.19327813       24.29090357
  194      1      22.14183730        1.15396987        2.04956214
  195      1      10.12676581        3.36446231       26.57645228
  196      1      18.09800611       24.75634798       17.59831672
  197      1      21.42842323       20.75325542       17.00876094
  198      1      16.47520382       25.67680688       12.33745760
  199      1       3.36665658       26.97977219       16.43959266
  200      1       1.13828092       18.24836990       10.13607149
  201      1       3.83417490       16.10238219       26.31098175
  202      1      16.01953090        5.64475577       19.32326262
  203      1      19.58163625       20.51674912       11.28796303
  204      1       3.56668195       24.58410858        3.43165391
  205      1      18.53447384        5.55688373       12.06705458
  206      1       9.60370633        9.80182518        1.90447700
  207      1      26.71372914        4.25376301       21.42680152
  208      1      26.25894901        8.24784814       18.08253568
  209      1      27.24539510        5.33762135       12.87070531
  210      1      12.89155411        8.93183096       25.01671062
  211      1       4.81672702        9.34830554       22.31898264
  212      1      24.78632110       22.10959077       26.80836961
  213      1       0.08521363       17.84446632        4.71290497
  214      1      23.67457713       16.82797535       20.92601736
  215      1      13.20842024       25.93843091       18.04331275
  216      1      14.27208791       15.19046896       21.11688142
  217      1      26.20802889       16.01468022        1.07407435
  218      1       5.34112228        2.71069742       27.13166877
  219      1       3.75295355       18.66619420        6.36031926
  220      1      20.45114527       10.65192682       23.75240753
  221      1       9.97564780       22.23024047       26.88536558
  222      1      11.57002959       25.46009171       24.61451746
  223      1       1.45942374       12.59567348       13.39631646
  224      1       9.78240279        8.79808250       16.01504995
  225      1      17.32422790        3.65669685       19.56783036
  226      1      16.70191834       11.44089193       12.92635611
  227      1      25.54334672       14.37363501        2.66495018
  228      1       6.10388144        5.92019368        0.06010990
  229      1      13.70155996       11.97250158       22.86058293
  230      1      26.79027417       20.18777531       21.59591539
  231      1       7.70582868        5.60476223       10.21899839
  232      1      22.40486180       19.96599254       13.59141570
  233      1       4.36560522       12.17551889        2.35941506
  234      1       1.18353448       18.97784026       21.58555893
  235      1      21.28248619       16.14517316       14.19691992
  236      1       1.80034752       27.19305287       18.24232866
  237      1      17.14397129       24.74808670       23.63521261
  238      1      20.12670696       24.06015195        1.43557646
  239      1      14.35034835        5.41904694       12.68668262
  240      1      22.45606171       25.21193469       18.22461724
  241      1      14.62668013        9.83589931       23.58028377
  242      1      18.45974434        7.36967013        4.90747856
  243      1       5.37923187       18.73975288       23.73814987
  244      1      25.02422199        2.80805167        1.04236267
  245      1      11.99309679       12.90384661        9.57497201
  246      1       7.18621268       24.90025042        7.41906022
  247      1      19.11867460        4.89320994        7.29897248
  248      1      11.99816146        3.35547930       15.91369805
  249      1      22.62830427        9.74963238       11.56343208
  250      1       1.54824424       18.96071712       15.63048807
  251      1      15.92622214       14.13780916       26.62405517
  252      1       3.08116352        0.83175200        3.99462614
  253      1       5.08705532       13.17054117        0.33811033
  254      1       5.72910678       23.47083734       21.39195830
  255      1      11.83482952        6.69574500       25.12359604
  256      1       0.95854033       15.74892898        5.24905549
  257      1      22.00464686        0.61267627        8.73552164
  258      1      24.63297973        5.32069966        7.50016331
  259      1      15.36684704        0.04959243        9.62502038
  260      1      23.27503998       18.10212066        1.44344949
  261      1      21.33096651       19.89513523       20.35497596
  262      1      25.47663595       16.58539220       24.58067525
  263      1      24.90918921        1.19386095       27.00537529
  264      1      20.14127869       16.74989988       24.67545360
  265      1      12.81335426       18.80879645        1.33521379
  266      1      17.42177724       21.18501145        6.19155187
  267      1       7.45690373       26.67625653       10.67669615
  268      1       9.37281476       25.00116216       20.92176222
  269      1       6.94673137       20.11435344        8.12038445
  270      1       5.43174008       21.66917574        9.26898915
  271      1      17.21023183        5.82043679       10.06516531
  272      1       4.81088308       11.01361300       11.55482404
  273      1      21.94244893       11.96498564       20.28124138
  274      1      15.99566308       21.55794197       11.78876434
  275      1       0.12871611        9.82111524        0.08117886
  276      1      22.23459935        3.22608039        6.01127069
  277      1      17.77295677        7.17326000       19.11669814
  278      1       4.97731003       17.06761588       22.05392234
  279      1       8.90832567       22.90548406       10.56991611
  280      1      20.40992830       24.94390579       16.77974626
  281      1       9.55381818        9.66852897        7.13798967
  282      1       0.27530175        0.35347013       22.07488214
  283      1       2.35369657        4.90399995        4.24958410
  284      1      20.99262402        1.09022044       26.31565720
  285      1       2.73980686        5.87941247       17.69840357
  286      1      22.93159446        7.50390128       14.91522375
  287      1      15.54719404       12.60594839       11.17686850
  288      1       4.65735481       14.85882055       24.52946414
  289      1       1.55936664       10.13361068       24.25481456
  290      1      21.59884235       25.39627095       21.79134442
  291      1      10.45957253       11.12127960       21.37059761
  292      1       4.06527643        4.08854187       16.60443312
  293      1       2.90722780       20.60846285       21.71496509
  294      1      23.50277282       25.70226868       27.46995062
  295      1      20.78548582        0.97201206       19.61825317
  296      1       0.11387802       14.01972624       23.07732872
  297      1      18.20773715       17.26205054       21.42686125
  298      1      14.15481791       15.10782567        0.18539372
  299      1       0.56311464        8.16446500       23.23824216
  300      1       4.70961563       26.71235831        0.62665245
  301      1      19.18109967       25.38508026        8.53273816
  302      1      14.52763339       14.71628918        2.44010142
  303      1       7.30503454       11.06841628       25.65080272
  304      1      17.36755335        4.76803082        1.88094790
  305      1      19.94802287        7.10378466       22.66929018
  306      1      16.91536751       24.06484060       15.63769100
  307      1       4.18796467        9.92685366        1.98082873
  308      1       1.48441832       20.46854091        9.39063984
  309      1       9.80877996        0.75231744        6.97114445
  310      1      25.48046347        2.32380779        6.46389971
  311      1      20.46066750       16.99143034       18.16544008
  312      1       1.36214363        2.61914692       27.63590459
  313      1       3.28587876       11.04099000       22.88456968
  314      1      23.86920054       22.17764944       23.09651750
  315      1       1.32878458        1.81429819       18.85330712
  316      1      14.93714535       27.46537474       17.55879681
  317      1      13.32928335       21.38324511        5.61539369
  318      1      25.50551884       19.11984211       11.92909485
  319      1      24.51324557       18.56926500        9.76597515
  320      1       4.22485213       24.91891439       12.22712928
  321      1       7.72984622       24.35284260       13.58904788
  322      1      12.57009188       17.60638446       24.71409655
  323      1       2.15952695        9.24784201        5.43026508
  324      1      20.30819367       13.00934225       12.20082714
  325      1       9.99884871        0.79398840       19.86787521
  326      1      23.76570437       22.74312458        8.09516086
  327      1       8.24568617       26.47612368       12.79269527
  328      1      23.65682905        5.87759943       11.59079677
  329      1      14.16674563        8.94432256        4.10929754
  330      1      21.50742627       22.31547283        7.74421294
  331      1      23.65203309       16.39541747       14.03334159
